Time,Etot,Epot,Ekin,Elj12,Elj6,Temp
2.850000, 826.688232, 0.000000, 826.688232, 0.000000, 0.000000, 76.760132
2.860000, 828.842407, 0.000000, 828.842407, 0.000000, 0.000000, 76.960152
2.870000, 830.996887, 0.000000, 830.996887, 0.000000, 0.000000, 77.160210
2.880000, 833.150146, 0.000000, 833.150146, 0.000000, 0.000000, 77.360138
2.890000, 835.305420, 0.000000, 835.305420, 0.000000, 0.000000, 77.560265
2.900000, 837.459595, 0.000000, 837.459595, 0.000000, 0.000000, 77.760284
2.910000, 839.612915, 0.000000, 839.612915, 0.000000, 0.000000, 77.960228
2.920000, 841.767090, 0.000000, 841.767090, 0.000000, 0.000000, 78.160248
2.930000, 843.921753, 0.000000, 843.921753, 0.000000, 0.000000, 78.360313
2.940000, 846.075012, 0.000000, 846.075012, 0.000000, 0.000000, 78.560249
2.950000, 848.229126, 0.000000, 848.229126, 0.000000, 0.000000, 78.760262
2.960000, 850.383484, 0.000000, 850.383484, 0.000000, 0.000000, 78.960297
2.970000, 852.537964, 0.000000, 852.537964, 0.000000, 0.000000, 79.160347
2.980000, 854.692261, 0.000000, 854.692261, 0.000000, 0.000000, 79.360382
2.990000, 856.846008, 0.000000, 856.846008, 0.000000, 0.000000, 79.560356
3.000000, 858.999573, 0.000000, 858.999573, 0.000000, 0.000000, 79.760323
3.010000, 861.153564, 0.000000, 861.153564, 0.000000, 0.000000, 79.960335
3.020000, 863.308228, 0.000000, 863.308228, 0.000000, 0.000000, 80.160393
3.030000, 865.461853, 0.000000, 865.461853, 0.000000, 0.000000, 80.360367
3.040000, 867.615967, 0.000000, 867.615967, 0.000000, 0.000000, 80.560379
3.050000, 869.770630, 0.000000, 869.770630, 0.000000, 0.000000, 80.760445
3.060000, 871.923889, 0.000000, 871.923889, 0.000000, 0.000000, 80.960381
3.070000, 874.078125, 0.000000, 874.078125, 0.000000, 0.000000, 81.160408
3.080000, 876.232971, 0.000000, 876.232971, 0.000000, 0.000000, 81.360489
3.090000, 878.386414, 0.000000, 878.386414, 0.000000, 0.000000, 81.560440
3.100000, 880.541260, 0.000000, 880.541260, 0.000000, 0.000000, 81.760529
3.110000, 882.695557, 0.000000, 882.695557, 0.000000, 0.000000, 81.960564
3.120000, 884.848389, 0.000000, 884.848389, 0.000000, 0.000000, 82.160454
3.130000, 887.003174, 0.000000, 887.003174, 0.000000, 0.000000, 82.360535
3.140000, 889.157288, 0.000000, 889.157288, 0.000000, 0.000000, 82.560547
3.150000, 891.312012, 0.000000, 891.312012, 0.000000, 0.000000, 82.760620
3.160000, 893.466003, 0.000000, 893.466003, 0.000000, 0.000000, 82.960625
3.170000, 895.619812, 0.000000, 895.619812, 0.000000, 0.000000, 83.160606
3.180000, 897.773743, 0.000000, 897.773743, 0.000000, 0.000000, 83.360611
3.190000, 899.929138, 0.000000, 899.929138, 0.000000, 0.000000, 83.560738
3.200000, 902.082642, 0.000000, 902.082642, 0.000000, 0.000000, 83.760696
3.210000, 904.236267, 0.000000, 904.236267, 0.000000, 0.000000, 83.960663
3.220000, 906.389709, 0.000000, 906.389709, 0.000000, 0.000000, 84.160622
3.230000, 908.545105, 0.000000, 908.545105, 0.000000, 0.000000, 84.360756
3.240000, 910.698242, 0.000000, 910.698242, 0.000000, 0.000000, 84.560677
3.250000, 912.852234, 0.000000, 912.852234, 0.000000, 0.000000, 84.760681
3.260000, 915.006470, 0.000000, 915.006470, 0.000000, 0.000000, 84.960709
3.270000, 917.160095, 0.000000, 917.160095, 0.000000, 0.000000, 85.160675
3.280000, 919.315491, 0.000000, 919.315491, 0.000000, 0.000000, 85.360817
3.290000, 921.468872, 0.000000, 921.468872, 0.000000, 0.000000, 85.560760
3.300000, 923.622498, 0.000000, 923.622498, 0.000000, 0.000000, 85.760735
3.310000, 925.776611, 0.000000, 925.776611, 0.000000, 0.000000, 85.960739
3.320000, 927.931091, 0.000000, 927.931091, 0.000000, 0.000000, 86.160797
3.330000, 930.085205, 0.000000, 930.085205, 0.000000, 0.000000, 86.360809
3.340000, 932.239075, 0.000000, 932.239075, 0.000000, 0.000000, 86.560806
3.350000, 934.393616, 0.000000, 934.393616, 0.000000, 0.000000, 86.760857
3.360000, 936.546875, 0.000000, 936.546875, 0.000000, 0.000000, 86.960785
